loss,acc,val_loss,val_acc
2.991132928050172,0.2110050767660141,2.6930905249976087,0.27549195289611816
2.478945609814297,0.324982613325119,2.3548741174298664,0.34302327036857605
2.2810734363824783,0.3593299388885498,2.2496231331594942,0.3855098485946655
2.2049498276227464,0.38741424679756165,2.1829533048094065,0.40250447392463684
2.1813462180875147,0.40988171100616455,2.5469810448733554,0.4056350588798523
1.9690497469292896,0.43955662846565247,1.9722903964771141,0.4423076808452606
1.833367708414565,0.46754151582717896,1.9112520601753684,0.44991055130958557
1.7457917357595603,0.49115219712257385,1.8638149327157008,0.4669051766395569
1.6482217479787915,0.5174967646598816,1.849904906131287,0.47271913290023804
1.5507238344141687,0.5368824005126953,1.8239078568644516,0.47450804710388184
1.4430367780236604,0.5697882771492004,1.8173892677150174,0.4901610016822815
1.339161320239415,0.5990158319473267,1.8269241898985369,0.4973166286945343
1.209113766438611,0.6370911598205566,1.8889128146743093,0.4785330891609192
1.0905896003292053,0.6719355583190918,1.8923976794551651,0.49686941504478455
0.9832686600503562,0.7005666494369507,1.916608400549573,0.5004472136497498
0.8795157752035626,0.7306392192840576,1.969132387360861,0.4874776303768158
0.7813593474199075,0.761904776096344,2.040113092108575,0.48971378803253174
0.6836161704657862,0.7903370261192322,2.1004207569286093,0.47987478971481323
0.6102435562231157,0.8139973878860474,2.138881252362178,0.4838998317718506
0.5285740228021153,0.8416343331336975,2.1998240568130303,0.48703041672706604
0.47179248189224565,0.8600755333900452,2.2694185040291392,0.494633287191391
0.4066234249823467,0.8790138363838196,2.3398667821304104,0.49239712953567505
0.3596951493521028,0.8926334381103516,2.375506423240484,0.4838998317718506
0.3244896753400324,0.9034695029258728,2.419296766649632,0.4874776303768158
0.2888476704642175,0.9160950183868408,2.531786611980104,0.48524150252342224
0.26944132302838203,0.9211153984069824,2.519960350555256,0.49508050084114075
0.2434162907506069,0.9283726215362549,2.6329996969704124,0.485688716173172
0.22371784815323473,0.9349339008331299,2.6469530786299322,0.48792487382888794
0.21893254361986722,0.9354309439659119,2.6484139498743047,0.48345258831977844
