loss,acc,val_loss,val_acc
2.9814030418742994,0.21354010701179504,2.6642706539208647,0.2808586657047272
2.466407118384982,0.32408788800239563,2.33504841877864,0.3381037712097168
2.281269317723752,0.3631076514720917,2.2876149268824215,0.37745973467826843
2.2158295639182954,0.39303112030029297,2.095025443433649,0.39982110261917114
2.0183645622762727,0.4206680655479431,2.0094081984436363,0.42307692766189575
1.905175447298075,0.4485038220882416,1.9575359851175216,0.44096601009368896
1.810462716109521,0.4731086492538452,1.9056558116390794,0.4548300504684448
1.7125541534441842,0.50064617395401,1.879069518531158,0.46735242009162903
1.6128552153518416,0.5245551466941833,1.8370213476617776,0.480322003364563
1.497774498850679,0.5554230213165283,1.8185515702303918,0.494633287191391
1.3847832848743908,0.5850481986999512,1.8443067295606745,0.4830053746700287
1.2632295119382004,0.623272716999054,1.843285207031878,0.49776387214660645
1.1314768034097085,0.6630380749702454,1.8735816256944524,0.485688716173172
0.9948962879342081,0.7014116644859314,1.920314066098713,0.48613595962524414
0.8794124770892142,0.7365543246269226,1.955876494562903,0.49329158663749695
0.755683747647664,0.7700069546699524,2.0226520820252585,0.4919499158859253
0.6528249641739478,0.8025151491165161,2.09605794238703,0.4794275462627411
0.5595736196808104,0.8379560708999634,2.1542868648317506,0.49150267243385315
0.4713300298904967,0.8621135354042053,2.2745883893454866,0.47987478971481323
0.40344395752111456,0.881499171257019,2.3405999024140387,0.48345258831977844
0.34621315678867315,0.9027736186981201,2.39159693786198,0.48792487382888794
0.2946407181307198,0.9180833101272583,2.4467720972617326,0.48703041672706604
0.2622132994347887,0.9285714030265808,2.548290646779942,0.46645796298980713
0.22750074380623772,0.9390098452568054,2.5753138210351225,0.4794275462627411
0.20916154328705908,0.9429366588592529,2.660121502091505,0.4740608334541321
0.1834025865983437,0.9503926634788513,2.6506091234722375,0.4812164604663849
0.18049144627696206,0.9495476484298706,2.7751236226349696,0.4785330891609192
0.15853254188184343,0.9567054510116577,2.792454748972584,0.47450804710388184
